"NOME_MUNICIPIO",">2ppb","=2ppb","1ppb<x<2ppb","=1ppb","0.1ppb<x<1ppb","=0.1ppb","0ppb<x<0.1ppb","=0ppb","all Detections","all Measurements","Population","UF"
"SANTA GERTRUDES",0,0,0,0,0,0,0,0,0,52,25637,"SP"
"SANTA HELENA",0,0,0,1,0,0,0,0,1,15,41891,"MA"
"SANTA HELENA DE GOIAS",0,0,0,0,0,0,0,2,2,6,38743,"GO"
"SANTA INES",0,0,0,0,0,0,0,0,0,4,88013,"MA"
"SANTA ISABEL",0,0,0,0,6,0,0,0,6,14,56014,"SP"
"SANTA ISABEL DO IVAI",0,0,0,0,0,0,0,0,0,3,8858,"PR"
"SANTA IZABEL DO OESTE",0,0,0,0,0,0,0,0,0,8,14411,"PR"
"SANTA LUCIA",0,0,0,0,0,0,0,0,0,10,8758,"SP"
"SANTA LUZIA",0,0,0,4,0,0,0,0,4,4,71576,"MA"
"SANTA MARGARIDA DO SUL",0,0,0,0,0,0,0,0,0,1,2519,"RS"
"SANTA MARIA",0,0,0,0,0,0,0,0,0,9,5500,"RN"
"SANTA MARIA DA SERRA",0,0,0,0,0,1,3,0,4,5,6021,"SP"
"SANTA MARIA DE JETIBA",0,0,0,13,0,0,0,0,13,13,39928,"ES"
"SANTA MARIA DO HERVAL",0,0,0,0,0,0,0,0,0,2,6358,"RS"
"SANTA MARIA DO OESTE",0,0,0,0,0,0,0,0,0,4,10716,"PR"
"SANTA MARIA DO TOCANTINS",0,0,0,0,0,0,0,0,0,6,3356,"TO"
"SANTA MARIANA",0,0,0,0,0,0,0,0,0,5,12307,"PR"
"SANTA MERCEDES",0,0,0,0,2,1,1,1,5,5,2945,"SP"
"SANTA MONICA",0,0,0,0,0,0,0,0,0,4,3915,"PR"
"SANTA RITA D'OESTE",0,0,0,0,5,1,11,0,17,17,2544,"SP"
"SANTA RITA DO ARAGUAIA",0,0,0,0,0,0,0,0,0,11,8218,"GO"
"SANTA RITA DO PARDO",0,0,2,4,0,0,0,0,6,6,7732,"MS"
"SANTA RITA DO PASSA QUATRO",0,0,0,0,0,0,1,0,1,23,27590,"SP"
"SANTA RITA DO TOCANTINS",0,0,0,0,0,0,0,0,0,2,2343,"TO"
"SANTA ROSA",0,0,0,0,0,0,0,1,1,7,72753,"RS"
"SANTA ROSA DE GOIAS",0,0,0,0,0,0,0,0,0,9,2626,"GO"
"SANTA ROSA DE LIMA",0,0,0,1,1,0,0,0,2,7,3938,"SE"
"SANTA ROSA DE VITERBO",0,0,0,0,0,0,0,0,0,8,26067,"SP"
"SANTA ROSA DO SUL",0,0,0,0,0,0,1,0,1,1,8356,"SC"
"SANTA ROSA DO TOCANTINS",0,0,0,0,0,0,0,0,0,18,4833,"TO"
"SANTA SALETE",0,0,0,0,2,0,3,1,6,7,1536,"SP"
"SANTA TERESA",0,2,0,2,0,0,0,0,4,4,24025,"ES"
"SANTA TERESINHA",0,0,0,4,0,0,0,0,4,4,4573,"PB"
"SANTA TEREZA DE GOIAS",0,0,0,0,0,0,0,0,0,1,3710,"GO"
"SANTA TEREZA DO OESTE",0,0,0,0,0,0,0,0,0,16,10471,"PR"
"SANTA TEREZA DO TOCANTINS",0,0,0,0,0,0,0,0,0,2,2825,"TO"
"SANTA TEREZINHA",0,0,0,0,4,0,0,0,4,18,11734,"PE"
"SANTA TEREZINHA DE ITAIPU",0,0,0,0,0,0,0,0,0,21,22992,"PR"
"SANTA TEREZINHA DO TOCANTINS",0,0,0,0,0,0,0,0,0,4,2550,"TO"
"SANTA VITORIA DO PALMAR",0,0,0,0,0,0,0,0,0,1,31274,"RS"
"SANTANA",0,0,0,4,0,0,0,0,4,4,115471,"AP"
"SANTANA DA PONTE PENSA",0,0,0,0,4,0,5,1,10,11,1555,"SP"
"SANTANA DE PARNAIBA",0,0,0,1,0,0,16,5,22,62,131887,"SP"
"SANTANA DO ITARARE",0,0,0,0,0,0,0,0,0,5,5222,"PR"
"SANTIAGO",0,0,0,0,0,0,0,0,0,6,50658,"RS"
"SANTIAGO DO SUL",0,0,0,0,0,0,9,2,11,11,1317,"SC"
"SANTO AMARO",0,0,0,12,0,0,0,0,12,16,61961,"BA"
"SANTO AMARO DA IMPERATRIZ",0,0,0,0,0,0,0,0,0,10,22609,"SC"
"SANTO AMARO DAS BROTAS",0,0,0,0,0,0,0,0,0,1,12146,"SE"
"SANTO ANASTACIO",0,0,0,0,0,0,0,0,0,8,21030,"SP"
"SANTO ANDRE",0,0,0,0,2,1,13,7,23,99,2519,"PB"
"SANTO ANGELO",0,0,0,0,0,0,0,1,1,11,79101,"RS"
"SANTO ANTONIO DA PLATINA",0,0,0,0,0,0,0,1,1,11,45819,"PR"
"SANTO ANTONIO DE JESUS",0,0,0,4,0,0,0,0,4,4,103342,"BA"
"SANTO ANTONIO DE PADUA",0,0,0,2,0,0,0,0,2,2,41312,"RJ"
"SANTO ANTONIO DE POSSE",0,0,0,0,0,0,0,0,0,15,22801,"SP"
"SANTO ANTONIO DO ARACANGUA",0,0,0,0,9,2,10,6,27,27,8285,"SP"
"SANTO ANTONIO DO CAIUA",0,0,0,0,0,0,0,0,0,4,2741,"PR"
"SANTO ANTONIO DO DESCOBERTO",0,0,0,0,0,0,0,0,0,2,71887,"GO"
"SANTO ANTONIO DO JARDIM",0,0,0,1,0,0,4,5,10,10,6029,"SP"
"SANTO ANTONIO DO PINHAL",0,0,0,0,0,1,10,3,14,14,6800,"SP"
"SANTO ANTONIO DO SUDOESTE",0,0,0,0,0,0,0,0,0,4,20158,"PR"
"SANTO CRISTO",0,0,0,0,0,0,0,2,2,5,14738,"RS"
"SANTO ESTEVAO",0,0,0,2,0,0,0,0,2,2,53898,"BA"
"SANTO EXPEDITO",0,0,0,0,0,0,0,0,0,8,3057,"SP"
"SANTO EXPEDITO DO SUL",0,0,0,0,0,0,0,0,0,4,2468,"RS"
"SANTO INACIO",0,0,0,0,0,0,0,0,0,6,5506,"PR"
"SANTOPOLIS DO AGUAPEI",0,0,0,0,0,0,2,3,5,8,4687,"SP"
"SANTOS",0,0,0,0,0,0,0,0,0,4,434742,"SP"
"SAO BENTO DO SAPUCAI",0,0,0,0,0,0,1,3,4,4,10895,"SP"
"SAO BENTO DO SUL",0,0,0,0,0,0,0,0,0,17,82842,"SC"
"SAO BERNARDINO",0,0,0,0,0,0,0,0,0,7,2449,"SC"
"SAO BERNARDO DO CAMPO",0,6,0,0,3,12,20,36,77,235,827437,"SP"
"SAO BONIFACIO",0,0,0,0,0,0,0,0,0,14,2899,"SC"
"SAO BORJA",0,0,0,0,0,0,0,0,0,5,62808,"RS"
"SAO BRAS",0,0,0,0,0,0,0,0,0,5,7058,"AL"
"SAO CAETANO DO SUL",0,0,0,0,0,0,0,0,0,26,159608,"SP"
"SAO CARLOS",0,0,0,0,0,0,7,0,7,223,246088,"SP"
"SAO CARLOS DO IVAI",0,0,0,0,0,0,0,0,0,2,6839,"PR"
"SAO DESIDERIO",0,0,0,3,0,0,0,0,3,3,33661,"BA"
"SAO DOMINGOS",0,0,0,2,0,0,0,7,9,14,3120,"PB"
"SAO FELIPE",0,0,0,4,0,0,0,0,4,4,21964,"BA"
"SAO FELIX DO CORIBE",0,0,0,0,0,0,5,0,5,5,15825,"BA"
"SAO FELIX DO TOCANTINS",0,0,0,0,0,0,0,0,0,1,1571,"TO"
"SAO FRANCISCO",0,0,0,0,0,0,4,2,6,7,3363,"PB"
"SAO FRANCISCO DE ASSIS",0,0,0,0,0,0,0,0,0,2,19382,"RS"
"SAO FRANCISCO DE PAULA",0,0,0,0,0,0,0,0,0,8,6673,"MG"
"SAO FRANCISCO DO SUL",0,0,0,4,0,0,2,0,6,6,50701,"SC"
"SAO GABRIEL",0,5,0,6,0,0,5,0,16,20,19613,"BA"
"SAO GABRIEL DO OESTE",0,0,0,0,0,0,0,0,0,16,25898,"MS"
"SAO JERONIMO DA SERRA",0,0,0,0,0,0,0,0,0,2,11519,"PR"
"SAO JOAO",0,0,0,0,0,0,0,0,0,6,22628,"PE"
"SAO JOAO BATISTA",0,0,0,1,0,0,2,0,3,3,20307,"MA"
"SAO JOAO BATISTA DO GLORIA",0,0,0,0,1,0,0,0,1,1,7431,"MG"
"SAO JOAO D'ALIANCA",0,0,0,0,0,0,0,4,4,12,12643,"GO"
"SAO JOAO DA BOA VISTA",0,0,0,2,2,2,6,1,13,19,90089,"SP"
"SAO JOAO DA PARAUNA",0,0,0,0,0,0,0,4,4,5,1547,"GO"
"SAO JOAO DA URTIGA",0,0,0,0,0,0,0,0,0,2,4831,"RS"
"SAO JOAO DAS DUAS PONTES",0,0,0,0,0,0,2,3,5,8,2601,"SP"
"SAO JOAO DE IRACEMA",0,0,0,2,0,0,3,3,8,8,1904,"SP"
"SAO JOAO DEL REI",0,0,0,0,0,0,0,0,0,11,90263,"MG"
"SAO JOAO DO CAIUA",0,0,0,0,0,0,0,0,0,2,6025,"PR"
"SAO JOAO DO ITAPERIU",0,0,0,0,6,2,0,0,8,10,3690,"SC"
"SAO JOAO DO IVAI",0,0,0,0,0,0,0,0,0,10,11005,"PR"
"SAO JOAO DO OESTE",0,0,0,0,0,0,0,0,0,1,6309,"SC"
"SAO JOAO DO PAU D'ALHO",0,0,0,0,0,0,0,0,0,5,2132,"SP"
"SAO JOAO DO SUL",0,0,0,0,0,0,0,0,0,1,7268,"SC"
"SAO JOAO DO TRIUNFO",0,0,0,0,0,0,2,0,2,8,14927,"PR"
"SAO JOAQUIM",0,0,0,0,1,0,0,0,1,24,26646,"SC"
"SAO JOAQUIM DA BARRA",0,0,0,0,0,0,3,0,3,36,50921,"SP"
"SAO JORGE",0,0,0,0,0,0,0,0,0,4,2842,"RS"
"SAO JORGE D'OESTE",0,0,0,0,0,0,0,0,0,18,9291,"PR"
"SAO JORGE DO IVAI",0,2,0,0,0,0,0,0,2,36,5676,"PR"
"SAO JORGE DO PATROCINIO",0,0,0,0,0,0,0,0,0,6,5946,"PR"
"SAO JOSE",0,0,0,0,0,0,0,0,0,8,239718,"SC"
"SAO JOSE DA BELA VISTA",0,0,0,0,0,0,0,0,0,15,8885,"SP"
"SAO JOSE DA BOA VISTA",0,0,0,0,0,0,0,0,0,16,6485,"PR"
"SAO JOSE DA VITORIA",0,0,0,4,0,0,0,0,4,4,6045,"BA"
"SAO JOSE DAS PALMEIRAS",0,0,0,0,0,0,0,0,0,7,3816,"PR"
"SAO JOSE DO CALCADO",0,0,0,1,0,0,0,0,1,1,11036,"ES"
"SAO JOSE DO CEDRO",0,0,0,0,0,0,2,0,2,11,13897,"SC"
"SAO JOSE DO CERRITO",0,0,0,0,0,0,0,0,0,2,8588,"SC"
"SAO JOSE DO INHACORA",0,0,0,0,0,0,0,0,0,5,2205,"RS"
"SAO JOSE DO JACUIPE",0,0,0,1,0,0,0,0,1,1,10784,"BA"
"SAO JOSE DO NORTE",0,0,0,0,0,0,2,0,2,3,27206,"RS"
"SAO JOSE DO OURO",0,0,0,0,0,0,0,0,0,3,7117,"RS"
"SAO JOSE DO RIO CLARO",0,1,1,0,0,0,1,0,3,3,19728,"MT"
"SAO JOSE DO RIO PARDO",1,0,0,1,25,19,2,0,48,48,54734,"SP"
"SAO JOSE DO RIO PRETO",0,0,0,29,0,0,2,0,31,98,450657,"SP"
"SAO JOSE DOS AUSENTES",0,0,0,0,0,0,0,0,0,4,3496,"RS"
"SAO JOSE DOS CAMPOS",0,3,0,0,1,0,90,67,161,200,703219,"SP"
"SAO JOSE DOS PINHAIS",0,0,0,0,0,0,7,0,7,20,307530,"PR"
"SAO LEOPOLDO",0,0,0,8,0,8,0,4,20,31,230914,"RS"
"SAO LOURENCO",0,0,0,0,4,1,0,0,5,5,45457,"MG"
"SAO LOURENCO DA SERRA",0,0,0,0,0,0,1,4,5,7,15465,"SP"
"SAO LOURENCO DO OESTE",0,0,0,0,0,0,0,0,0,9,23698,"SC"
"SAO LOURENCO DO SUL",0,0,0,0,0,0,0,1,1,3,44580,"RS"
"SAO LUDGERO",0,0,0,3,0,0,6,0,9,9,12934,"SC"
"SAO LUIS DE MONTES BELOS",0,0,0,0,0,0,0,14,14,15,33118,"GO"
"SAO LUIS DO PARAITINGA",0,0,0,0,0,0,8,2,10,10,10740,"SP"
"SAO LUIZ DO NORTE",0,0,0,0,0,0,0,1,1,8,5071,"GO"
"SAO LUIZ GONZAGA",0,0,0,0,0,0,0,0,0,2,35057,"RS"
"SAO MANOEL DO PARANA",0,0,0,0,0,0,0,0,0,6,2189,"PR"
"SAO MANUEL",0,0,0,0,1,0,13,9,23,23,40692,"SP"
"SAO MARCOS",0,0,0,0,0,0,0,2,2,6,21364,"RS"
"SAO MARTINHO",0,0,0,0,0,0,0,0,0,4,3210,"SC"
"SAO MATEUS DO SUL",0,0,0,0,0,0,0,0,0,10,45398,"PR"
"SAO MIGUEL ARCANJO",0,0,0,0,0,0,11,5,16,16,32910,"SP"
"SAO MIGUEL DAS MATAS",0,0,0,2,0,0,0,0,2,2,12092,"BA"
"SAO MIGUEL DO ARAGUAIA",0,0,0,0,0,0,0,0,0,3,22684,"GO"
"SAO MIGUEL DO IGUACU",0,0,0,0,0,0,4,0,4,24,27461,"PR"
"SAO MIGUEL DO OESTE",0,0,0,0,1,0,0,0,1,12,39793,"SC"
"SAO MIGUEL DO TOCANTINS",0,0,0,0,0,0,0,0,0,10,11906,"TO"
"SAO PATRICIO",0,0,0,0,0,0,0,0,0,4,2070,"GO"
"SAO PAULO",0,3,0,2,0,3,40,1,49,562,12106920,"SP"
"SAO PEDRO",0,0,0,0,0,0,0,0,0,166,6139,"RN"
"SAO PEDRO DO IGUACU",0,0,0,0,0,0,0,0,0,21,6286,"PR"
"SAO PEDRO DO IVAI",0,0,0,0,0,0,0,0,0,15,10928,"PR"
"SAO PEDRO DO PARANA",0,0,0,0,0,0,0,0,0,4,2443,"PR"
"SAO PEDRO DO SUL",0,0,0,0,0,0,0,0,0,4,16763,"RS"
"SAO ROQUE",0,0,0,0,0,0,0,0,0,49,88473,"SP"
"SAO SALVADOR DO TOCANTINS",0,0,0,0,0,0,0,0,0,8,3084,"TO"
"SAO SEBASTIAO DA AMOREIRA",0,0,0,0,0,0,0,0,0,1,8985,"PR"
"SAO SEBASTIAO DA GRAMA",0,0,0,0,5,1,0,0,6,6,12317,"SP"
"SAO SEBASTIAO DO CAI",0,0,0,0,0,0,0,0,0,4,24967,"RS"
"SAO SEBASTIAO DO PASSE",0,0,0,4,0,0,0,0,4,5,45827,"BA"
"SAO SEBASTIAO DO RIO VERDE",0,0,0,0,1,0,0,0,1,1,2249,"MG"
"SAO SEBASTIAO DO TOCANTINS",0,0,0,0,0,0,0,0,0,5,4749,"TO"
"SAO SEPE",0,0,0,0,0,0,0,0,0,10,24403,"RS"
"SAO SIMAO",0,0,0,0,0,0,5,0,5,28,15225,"SP"
"SAO TOME",0,0,0,0,0,0,0,0,0,5,11223,"RN"
"SAO VALENTIM",0,0,0,0,0,0,0,0,0,6,3581,"RS"
"SAO VALERIO",0,0,0,0,0,0,0,0,0,23,4111,"TO"
"SAO VICENTE",0,0,0,0,0,0,0,0,0,6,6469,"RN"
"SAO VICENTE DE MINAS",0,0,0,0,0,0,0,0,0,1,7672,"MG"
"SAO VICENTE DO SUL",0,0,0,0,0,0,0,0,0,2,8817,"RS"
"SAPEZAL",0,0,0,4,0,0,0,0,4,9,24305,"MT"
"SAPOPEMA",0,0,0,0,0,0,2,0,2,5,6905,"PR"
"SARANDI",0,0,0,0,0,0,0,0,0,8,94181,"PR"
"SARAPUI",0,0,0,0,0,0,0,1,1,1,10034,"SP"
"SARUTAIA",0,0,0,0,4,0,6,0,10,10,3681,"SP"
"SATIRO DIAS",0,0,0,3,0,0,0,0,3,3,20429,"BA"
"SAUBARA",0,0,0,8,0,0,0,0,8,10,12380,"BA"
"SAUDADE DO IGUACU",0,0,0,0,0,0,4,0,4,13,5448,"PR"
"SCHROEDER",0,0,0,0,0,0,0,0,0,3,20095,"SC"
"SEABRA",0,0,0,4,0,0,0,0,4,4,45568,"BA"
"SEARA",0,0,0,0,0,0,0,0,0,4,17526,"SC"
"SEBASTIANOPOLIS DO SUL",0,5,0,5,2,0,3,2,17,17,3411,"SP"
"SEDE NOVA",0,0,0,0,0,0,0,0,0,5,3050,"RS"
"SELVIRIA",0,0,0,5,0,0,0,0,5,5,6482,"MS"
"SENADOR CANEDO",0,0,0,0,0,0,6,0,6,6,105459,"GO"
"SENGES",0,0,0,0,0,0,0,0,0,21,19443,"PR"
"SENHOR DO BONFIM",0,0,0,2,0,0,0,0,2,2,81218,"BA"
"SERAFINA CORREA",0,0,0,0,0,0,0,0,0,7,16184,"RS"
"SERRA",0,0,0,16,0,0,0,0,16,16,502618,"ES"
"SERRA ALTA",0,0,0,0,0,0,1,0,1,6,3301,"SC"
"SERRA AZUL",0,0,0,0,0,0,0,0,0,2,13810,"SP"
"SERRA NEGRA",0,0,0,0,0,0,2,0,2,9,28742,"SP"
"SERRANA",0,0,0,0,0,0,0,0,0,62,43790,"SP"
"SERRANOPOLIS",0,0,0,0,0,0,0,0,0,10,8323,"GO"
"SERRANOPOLIS DO IGUACU",0,0,0,0,0,0,8,0,8,19,4637,"PR"
"SERTANOPOLIS",0,0,0,0,0,0,0,0,0,27,16485,"PR"
"SERTAO",0,0,0,0,0,0,0,0,0,7,6065,"RS"
"SERTAOZINHO",0,0,0,2,0,0,4,0,6,66,5044,"PB"
"SETE QUEDAS",0,0,0,0,0,0,0,0,0,7,10790,"MS"
"SEVERIANO DE ALMEIDA",0,0,0,0,0,0,0,0,0,4,3868,"RS"
"SEVERINIA",0,0,0,0,0,3,9,16,28,40,17115,"SP"
"SIDROLANDIA",0,0,2,1,0,0,0,0,3,3,54575,"MS"
"SILVANOPOLIS",0,0,0,0,0,0,0,0,0,4,5399,"TO"
"SILVEIRA MARTINS",0,0,0,0,0,0,0,0,0,7,2481,"RS"
"SIMOES FILHO",0,0,0,2,0,0,0,0,2,4,136050,"BA"
"SINOP",0,0,0,0,0,0,18,0,18,18,135874,"MT"
"SIQUEIRA CAMPOS",0,0,0,0,0,0,0,0,0,12,20508,"PR"
"SIRIRI",0,0,0,1,0,0,0,0,1,1,8851,"SE"
"SITIO D'ABADIA",0,0,0,0,0,0,0,0,0,1,2998,"GO"
"SITIO DO QUINTO",0,0,0,3,0,0,0,0,3,3,11283,"BA"
"SOBRADINHO",0,0,0,0,0,0,0,0,0,3,23713,"BA"
"SOBRAL",0,0,0,0,0,0,0,0,0,2,205529,"CE"
"SOCORRO",0,0,0,0,0,0,1,0,1,14,40220,"SP"
"SOLEDADE",0,0,0,0,0,0,0,0,0,9,14987,"PB"
"SONORA",0,0,0,0,0,0,0,0,0,6,18393,"MS"
"SOROCABA",0,0,0,4,0,1,3,6,14,452,659871,"SP"
"SORRISO",0,0,0,0,0,0,16,0,16,16,85223,"MT"
"SUCUPIRA",0,0,0,0,0,0,0,0,0,1,1941,"TO"
"SUD MENNUCCI",0,0,0,0,2,0,8,4,14,14,7733,"SP"
"SUL BRASIL",0,0,0,0,0,0,1,0,1,5,2551,"SC"
"SULINA",0,0,0,0,0,0,0,0,0,1,3222,"PR"
"SUMARE",0,1,0,5,1,0,26,0,33,74,273007,"SP"
"SUMIDOURO",0,0,0,0,0,2,0,0,2,5,15191,"RJ"
"SUZANAPOLIS",0,0,0,6,0,0,7,0,13,13,3836,"SP"
"SUZANO",0,0,0,0,0,0,12,5,17,31,290769,"SP"
"TABAPORA",0,1,0,0,0,0,0,0,1,3,9309,"MT"
"TABAPUA",0,0,0,0,0,0,14,8,22,22,12251,"SP"
"TABATINGA",0,0,0,0,0,0,0,0,0,16,63635,"AM"
"TABOAO DA SERRA",0,0,0,2,0,0,4,1,7,77,279634,"SP"
"TACIBA",0,0,0,0,0,0,0,0,0,7,6193,"SP"
"TACURU",0,0,0,0,0,0,0,0,0,7,11284,"MS"
"TAGUAI",0,0,0,0,1,0,0,1,2,3,13111,"SP"
"TAGUATINGA",0,0,0,0,0,0,0,0,0,6,16530,"TO"
"TAIACU",0,0,0,0,0,0,0,0,0,12,6255,"SP"
"TAIO",0,0,0,0,2,0,0,0,2,18,18261,"SC"
"TAIPAS DO TOCANTINS",0,0,0,1,0,0,0,0,1,6,2130,"TO"
"TAIUVA",0,0,0,0,0,1,1,0,2,18,5603,"SP"
"TAMARANA",0,0,0,0,0,0,0,0,0,7,14143,"PR"
"TAMBAU",0,0,0,0,0,0,16,8,24,27,23267,"SP"
"TAMBOARA",0,0,0,0,0,0,0,0,0,3,5064,"PR"
"TANGARA DA SERRA",0,0,0,3,0,0,0,1,4,10,98828,"MT"
"TANHACU",0,0,0,3,0,0,0,0,3,3,21315,"BA"
"TAPARUBA",0,0,0,0,0,0,0,0,0,2,3196,"MG"
"TAPEJARA",0,1,0,0,1,0,0,0,2,11,15962,"PR"
"TAPERA",0,0,0,0,0,0,0,0,0,1,10814,"RS"
"TAPIRA",0,0,0,0,0,0,0,0,0,12,4650,"MG"
"TAPIRAI",0,0,0,0,0,0,0,0,0,4,1921,"MG"
"TAPIRAMUTA",0,0,0,2,0,0,0,0,2,2,17845,"BA"
"TAPIRATIBA",2,1,0,1,1,1,2,0,8,9,13062,"SP"
"TAQUARA",0,0,0,0,0,0,0,0,0,5,57544,"RS"
"TAQUARAL",0,0,0,0,0,0,15,0,15,26,2823,"SP"
"TAQUARAL DE GOIAS",0,0,0,0,0,0,0,2,2,6,3625,"GO"
"TAQUARITINGA",0,0,0,0,0,0,1,0,1,50,56951,"SP"
"TAQUARITUBA",0,0,0,0,0,0,0,1,1,4,23240,"SP"
"TAQUARIVAI",0,0,0,0,3,0,2,6,11,11,5715,"SP"
"TAQUARUSSU",0,0,0,0,0,0,0,0,0,9,3570,"MS"
"TARABAI",0,0,0,0,0,0,0,0,0,7,7302,"SP"
"TATUI",0,0,0,0,1,0,9,4,14,39,118939,"SP"
"TAUBATE",0,0,0,0,0,0,13,6,19,35,307953,"SP"
"TAVARES",0,2,0,0,1,0,1,0,4,4,14661,"PB"
"TEIXEIRA DE FREITAS",0,0,0,8,0,0,0,0,8,8,161690,"BA"
"TEIXEIRA SOARES",0,0,0,0,1,0,3,2,6,11,11834,"PR"
"TEJUPA",0,0,0,0,0,0,0,0,0,3,4677,"SP"
"TELEMACO BORBA",0,0,0,0,0,0,0,0,0,14,77276,"PR"
"TENENTE PORTELA",0,0,0,0,0,0,0,0,0,3,14008,"RS"
"TEODORO SAMPAIO",0,0,0,3,2,0,1,4,10,10,7936,"BA"
"TEOFILANDIA",0,0,0,1,0,0,0,0,1,1,23378,"BA"
"TEOLANDIA",0,0,0,1,0,0,0,0,1,1,15357,"BA"
"TERENOS",0,0,0,0,0,0,0,0,0,2,20855,"MS"
"TERESINA DE GOIAS",0,0,0,0,0,0,0,7,7,8,3363,"GO"
"TERRA BOA",0,0,0,0,0,2,0,0,2,13,16991,"PR"
"TERRA NOVA",0,0,0,3,0,0,0,0,3,3,10437,"PE"
"TERRA RICA",0,0,0,0,0,0,0,0,0,16,16578,"PR"
"TERRA ROXA",0,0,0,0,1,0,1,3,5,28,9227,"SP"
"TIANGUA",0,0,0,0,0,0,0,0,0,3,74719,"CE"
"TIBAGI",0,0,0,0,0,0,0,0,0,14,20562,"PR"
"TIETE",0,0,0,0,0,2,0,0,2,26,41022,"SP"
"TIJUCAS DO SUL",0,0,0,0,0,0,0,5,5,7,16348,"PR"
"TIMBE DO SUL",0,0,0,9,0,0,0,0,9,9,5377,"SC"
"TIMBO",0,0,0,0,0,0,0,0,0,15,42801,"SC"
"TIMBO GRANDE",0,0,0,0,1,0,0,0,1,4,7767,"SC"
"TIRADENTES",0,0,0,0,0,0,0,0,0,1,7807,"MG"
"TIRADENTES DO SUL",0,0,0,0,0,0,0,0,0,3,6294,"RS"
"TOCANTINIA",0,0,0,0,0,0,0,0,0,2,7460,"TO"
"TOCANTINOPOLIS",0,0,0,0,0,0,0,0,0,26,23119,"TO"
"TOLEDO",0,0,0,0,0,0,0,0,0,74,6232,"MG"
"TOMAZINA",0,0,0,0,0,0,0,0,0,10,8470,"PR"
"TORRE DE PEDRA",0,0,0,0,2,0,4,0,6,6,2395,"SP"
"TORRES",0,0,0,0,0,0,0,3,3,4,37564,"RS"
"TORRINHA",0,0,0,0,0,0,8,1,9,9,9934,"SP"
"TRABIJU",0,0,0,0,0,0,0,0,0,1,1691,"SP"
"TRAJANO DE MORAES",0,0,0,3,4,2,0,0,9,12,10352,"RJ"
"TRAMANDAI",0,0,0,0,0,0,1,0,1,5,47521,"RS"
"TREMEDAL",0,0,0,2,0,0,0,0,2,2,17700,"BA"
"TREMEMBE",0,0,0,0,0,0,1,1,2,2,45904,"SP"
"TRES BARRAS",0,0,0,1,0,1,0,1,3,7,19146,"SC"
"TRES BARRAS DO PARANA",0,0,0,0,0,0,0,0,0,32,12256,"PR"
"TRES CORACOES",0,0,0,0,0,0,0,10,10,10,78999,"MG"
"TRES COROAS",0,0,0,0,0,0,0,0,0,9,26589,"RS"
"TRES DE MAIO",0,0,0,0,1,0,0,0,1,6,24497,"RS"
"TRES FRONTEIRAS",0,0,0,0,0,0,5,4,9,11,5767,"SP"
"TRES LAGOAS",0,0,12,25,0,0,0,0,37,37,117477,"MS"
"TRES PASSOS",0,0,0,0,0,0,0,0,0,5,24632,"RS"
"TRES PONTAS",0,8,0,0,13,0,0,0,21,21,57097,"MG"
"TRES RANCHOS",0,0,0,0,0,0,0,0,0,2,2900,"GO"
"TRES RIOS",0,0,0,0,0,0,0,0,0,10,79402,"RJ"
"TREZE DE MAIO",0,0,0,0,0,0,0,0,0,10,7098,"SC"
"TREZE TILIAS",0,0,0,0,5,0,0,0,5,20,7545,"SC"
"TRINDADE DO SUL",0,0,0,0,0,0,0,0,0,4,5961,"RS"
"TRIUNFO",0,0,0,0,0,0,0,0,0,19,9482,"PB"
"TROMBUDO CENTRAL",0,0,0,0,1,0,0,0,1,1,7211,"SC"
"TUBARAO",0,0,0,0,0,1,1,0,2,2,104457,"SC"
"TUCANO",0,0,0,4,0,0,0,0,4,4,52540,"BA"
"TUCUNDUVA",0,0,0,0,0,0,0,0,0,3,5965,"RS"
"TUIUTI",0,0,0,0,0,0,0,0,0,2,6689,"SP"
"TUMIRITINGA",0,0,0,2,0,0,0,0,2,2,6739,"MG"
"TUNAPOLIS",0,0,0,5,0,0,8,0,13,13,4597,"SC"
"TUNAS DO PARANA",0,0,0,0,0,0,0,0,0,2,7971,"PR"
"TUNEIRAS DO OESTE",1,0,0,0,0,3,0,0,4,9,8833,"PR"
"TUPA",0,0,0,0,0,0,13,21,34,55,65758,"SP"
"TUPACIGUARA",0,0,0,0,0,0,0,0,0,9,25538,"MG"
"TUPARENDI",0,0,0,0,0,0,0,0,0,1,8494,"RS"
"TUPASSI",0,0,0,0,0,0,0,0,0,39,8277,"PR"
"TUPI PAULISTA",0,0,0,0,0,0,0,0,0,6,15321,"SP"
"TUPIRAMA",0,0,0,0,0,0,0,0,0,5,1843,"TO"
"TUPIRATINS",0,0,0,0,0,0,0,0,0,5,2574,"TO"
"TURIUBA",0,2,0,0,1,0,2,2,7,7,2016,"SP"
"TURMALINA",0,0,0,0,2,0,6,4,12,13,19762,"MG"
"TURVANIA",0,0,0,0,0,0,0,6,6,8,4818,"GO"
"TURVELANDIA",0,0,0,0,0,0,0,1,1,1,5050,"GO"
"TURVO",0,0,0,0,1,0,0,0,1,31,13640,"PR"
"UBAIRA",0,0,0,3,0,0,0,0,3,3,20800,"BA"
"UBAITABA",0,0,0,3,0,0,0,0,3,3,20489,"BA"
"UBARANA",0,0,0,0,0,0,0,16,16,42,6080,"SP"
"UBATA",0,0,0,2,0,0,0,0,2,2,27527,"BA"
