ibgeCode,>2ppb,=2ppb,1ppb<x<2ppb,=1ppb,0.1ppb<x<1ppb,=0.1ppb,0ppb<x<0.1ppb,=0ppb,all Detections,all Measurements,Population,UF,name
510622,1,0,0,0,0,0,0,0,1,1,42607,MT,Nova Mutum
510623,1,0,0,0,0,0,0,0,1,1,19465,MT,Nova Olímpia
510624,1,0,0,0,0,0,0,0,1,1,11352,MT,Nova Ubiratã
510626,1,0,0,0,0,0,0,0,1,1,8730,MT,Novo Mundo
510630,1,0,0,0,0,0,0,0,1,1,21612,MT,Paranatinga
510637,1,0,0,0,0,0,0,0,1,1,16965,MT,Pedra Preta
510675,1,0,1,0,0,0,0,0,1,1,43832,MT,Pontes e Lacerda
510680,1,0,0,0,0,0,0,0,1,1,5283,MT,Porto dos Gaúchos
510700,1,0,0,0,0,0,0,0,1,1,15985,MT,Poxoréu
510704,1,0,0,0,0,0,0,0,1,1,59293,MT,Primavera do Leste
510706,1,0,0,0,0,0,0,0,1,1,16512,MT,Querência
510719,1,0,0,0,0,0,0,0,1,1,2320,MT,Ribeirãozinho
510724,1,0,0,0,0,0,0,0,1,1,4360,MT,Santa Carmem
510730,1,0,0,0,0,0,0,0,1,1,19728,MT,São José do Rio Claro
510760,1,0,0,0,0,0,0,0,1,1,222316,MT,Rondonópolis
510770,1,0,0,0,0,0,0,0,1,1,16908,MT,Rosário Oeste
510780,1,0,0,0,0,0,0,0,1,1,18392,MT,Santo Antônio do Leverger
510785,1,0,1,0,0,0,0,0,1,1,11290,MT,São Félix do Araguaia
510787,1,0,0,0,0,0,0,0,1,1,24305,MT,Sapezal
510790,1,0,0,0,0,0,0,0,1,1,135874,MT,Sinop
510792,1,0,9,0,0,0,0,0,1,1,85223,MT,Sorriso
510794,1,0,0,0,0,0,0,0,1,1,9309,MT,Tabaporã
510795,1,0,0,0,0,0,0,0,1,1,98828,MT,Tangará da Serra
510800,1,0,5,0,0,0,0,0,1,1,12967,MT,Tapurah
510805,1,0,0,0,0,0,0,0,1,1,9606,MT,Terra Nova do Norte
510840,1,0,0,0,0,0,0,0,1,1,274013,MT,Várzea Grande
520400,1,0,0,0,0,0,0,0,1,1,7935,GO,Cabeceiras
520440,1,0,0,0,0,0,0,0,1,1,18505,GO,Caiapônia
520510,1,0,1,0,0,0,0,0,1,1,102393,GO,Catalão
520547,1,0,0,0,0,0,0,0,1,1,9110,GO,Chapadão do Céu
520725,1,0,0,0,0,0,0,0,1,1,7750,GO,Doverlândia
520753,1,0,0,0,0,0,0,0,1,1,6947,GO,Faina
520910,1,0,0,0,0,0,0,0,1,1,34312,GO,Goiatuba
521010,1,0,0,0,0,0,0,0,1,1,26747,GO,Ipameri
521040,1,0,0,0,0,0,0,0,1,1,40872,GO,Itaberaí
521150,1,0,0,0,0,0,0,0,1,1,102513,GO,Itumbiara
521190,1,0,0,0,0,0,0,0,1,1,98128,GO,Jataí
521250,1,0,0,0,0,0,0,0,1,1,199615,GO,Luziânia
521310,1,0,0,0,0,0,0,0,1,1,62750,GO,Mineiros
521375,1,0,1,0,0,0,0,0,1,1,12566,GO,Montividiu
521380,1,0,0,0,0,0,0,0,1,1,45382,GO,Morrinhos
521486,1,0,0,0,0,0,0,0,1,1,8521,GO,Nova Glória
521640,1,0,0,0,0,0,0,0,1,1,11221,GO,Paraúna
521645,1,0,0,0,0,0,0,0,1,1,3135,GO,Perolândia
521850,1,0,2,0,0,0,0,0,1,1,48508,GO,Quirinópolis
521930,1,0,2,0,0,0,0,0,1,1,38743,GO,Santa Helena de Goiás
522050,1,0,0,0,0,0,0,0,1,1,8323,GO,Serranópolis
530004,1,0,0,0,0,0,0,0,1,1,,,
530006,1,0,0,0,0,0,0,0,1,1,,,
530007,1,0,0,0,0,0,0,0,1,1,,,
530024,1,0,0,0,0,0,0,0,1,1,,,
